CD_SETOR,SITUACAO,AREA_KM2,CD_REGIAO,NM_REGIAO,CD_UF,NM_UF,CD_MUN,NM_MUN,CD_DIST,NM_DIST,CD_SUBDIST,NM_SUBDIST,CD_BAIRRO,NM_BAIRRO,CD_NU,NM_NU,v0001,v0002,v0003,v0004,v0005,v0006,v0007
330390605000210,Urbana,"0,0639607",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,305,141,141,0,"2,6","0,0427",117
330390605000211,Urbana,"0,2138000",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,869,355,355,0,"2,6","0,0211",331
330390605000213,Urbana,"0,0849599",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,560,226,226,0,"2,8","0,0750",200
330390605000215,Urbana,"0,1371089",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,558,244,244,0,"2,6","0,0802",212
330390605000216,Urbana,"0,0964870",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,527,210,210,0,"2,7","0,0308",195
330390605000218,Urbana,"0,7165910",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,567,267,267,0,"2,4","0,0462",238
330390605000220,Urbana,"0,0122707",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,399,225,225,0,"2,0","0,0553",199
330390605000221,Urbana,"0,2848520",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,662,306,305,1,"2,5","0,0570",263
330390605000222,Urbana,"0,2701343",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,473,228,228,0,"2,5","0,0000",193
330390605000223,Urbana,"0,3285387",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,760,319,319,0,"2,7","0,0181",277
330390605000224,Urbana,"0,1444785",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,466,201,201,0,"2,6","0,1299",177
330390605000225,Urbana,"0,3140868",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,817,352,352,0,"2,7","0,0328",305
330390605000226,Urbana,"0,0817208",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,385,167,167,0,"2,7","0,0142",141
330390605000227,Urbana,"0,3549717",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,618,286,286,0,"2,9","0,0602",216
330390605000228,Urbana,"0,3584681",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,862,367,364,3,"2,8","0,0140",285
330390605000229,Urbana,"0,5586127",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,751,330,330,0,"2,8","0,0037",269
330390605000230,Urbana,"0,0603362",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,585,293,293,0,"2,5","0,0084",237
330390605000232,Urbana,"0,0518669",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,352,132,132,0,"2,9","0,0000",122
330390605000233,Rural,"2,6166691",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,424,180,180,0,"2,7","0,0516",155
330390605000234,Urbana,"0,4329024",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,292,149,148,1,"2,6","0,0885",113
330390605000235,Urbana,"0,1784774",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,382,156,156,0,"2,8","0,1176",136
330390605000238,Urbana,"0,0570852",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,211,95,95,0,"2,7","0,0519",77
330390605000239,Urbana,"0,0668094",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,60,27,26,1,"2,5","0,0000",24
330390605000242,Urbana,"0,0379810",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,199,199,0,"0,0","0,0000",0
330390605000243,Urbana,"0,0974445",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,407,196,196,0,"2,5","0,0793",164
330390605000244,Urbana,"0,1968123",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,471,263,263,0,"2,4","0,0867",196
330390605000245,Urbana,"0,1092169",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,847,370,370,0,"2,3","0,0027",364
330390605000246,Urbana,"0,2636913",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,739,293,292,1,"2,6","0,0258",271
330390605000248,Urbana,"0,2790437",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,548,307,307,0,"2,3","0,0212",236
330390605000249,Urbana,"0,0407882",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,519,256,256,0,"2,5","0,0390",205
330390605000250,Urbana,"0,0480917",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,352,164,164,0,"2,5","0,0571",140
330390605000251,Urbana,"0,0611995",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,351,134,134,0,"2,6","0,0075",133
330390605000252,Urbana,"0,1036440",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,469,213,213,0,"2,5","0,1000",190
330390605000254,Urbana,"0,1617313",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,685,305,305,0,"2,7","0,0278",252
330390605000259,Urbana,"2,4613041",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,125,239,239,0,"2,7","0,3261",46
330390605000260,Urbana,"0,0194056",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,298,181,181,0,"2,1","0,0286",140
330390605000261,Urbana,"0,0143852",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,292,177,177,0,"2,1","0,1071",140
330390605000262,Urbana,"0,1766026",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,264,168,168,0,"2,1","0,0000",127
330390605000263,Urbana,"0,0569880",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,578,278,278,0,"2,5","0,0085",234
330390605000264,Urbana,"0,1085098",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,482,213,213,0,"2,5","0,0421",190
330390605000265,Urbana,"0,0564170",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,418,176,176,0,"2,6","0,0252",159
330390605000266,Urbana,"0,0502367",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,270,126,126,0,"2,6","0,0962",104
330390605000267,Urbana,"0,0833345",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,548,248,248,0,"2,6","0,0896",212
330390605000268,Urbana,"0,3535236",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,811,395,395,0,"2,5","0,0154",325
330390605000269,Urbana,"0,0327600",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,358,146,146,0,"2,9","0,0400",125
330390605000270,Urbana,"0,0397990",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,347,149,149,0,"2,8","0,0645",124
330390605000271,Urbana,"0,2274349",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,501,199,199,0,"2,9","0,0756",172
330390605000272,Urbana,"0,0469157",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,488,188,188,0,"2,8","0,0341",176
330390605000273,Urbana,"0,0449131",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,682,282,282,0,"2,7","0,0360",250
330390605000274,Urbana,"0,2191107",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,432,177,177,0,"2,7","0,0316",158
330390605000275,Urbana,"0,0040455",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,162,110,110,0,"1,9","0,1059",85
330390605000276,Urbana,"0,0486888",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,205,82,82,0,"2,8","0,0135",74
330390605000278,Urbana,"0,0524873",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,479,178,178,0,"2,9","0,0000",165
330390605000279,Urbana,"0,0350169",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,329,132,132,0,"2,7","0,0413",121
330390605000280,Urbana,"0,0545584",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,158,132,132,0,"1,7","0,0426",94
330390605000281,Urbana,"0,1275316",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,376,160,159,1,"2,7","0,0000",141
330390605000282,Urbana,"0,1911054",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,387,208,208,0,"2,6","0,0000",148
330390605000283,Urbana,"0,1656088",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,465,204,204,0,"2,5","0,0432",185
330390605000284,Urbana,"0,0734539",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,674,309,309,0,"2,5","0,0189",265
330390605000285,Urbana,"0,0239664",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,222,90,90,0,"2,6","0,0349",86
330390605000286,Urbana,"0,0445674",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,559,271,271,0,"2,4","0,0565",230
330390605000287,Urbana,"0,0497300",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,271,145,145,0,"2,6","0,0288",104
330390605000288,Urbana,"0,0551264",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,262,216,214,2,"2,0","0,1154",130
330390605000290,Urbana,"3,0031508",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,100,55,55,0,"2,9","0,0000",35
330390605000291,Urbana,"1,7871485",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,167,97,97,0,"2,6","0,0313",64
330390605000292,Urbana,"0,0773496",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,"0,0","0,0000",0
330390605000293,Urbana,"0,0461268",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,252,134,134,0,"2,9","0,0349",86
330390605000294,Urbana,"0,2581443",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,507,196,196,0,"2,7","0,0107",187
330390605000295,Rural,"0,7204541",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,"0,0","0,0000",0
330390605000296,Urbana,"0,0277620",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,290,135,135,0,"2,7","0,0566",106
330390605000297,Urbana,"0,0471899",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,254,151,151,0,"2,7","0,0737",95
330390605000298,Urbana,"0,0470283",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,459,200,200,0,"2,7","0,0294",170
330390605000299,Urbana,"0,0341032",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,629,255,255,0,"2,7","0,0783",230
330390605000300,Urbana,"0,2982254",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,281,107,107,0,"2,7","0,0095",105
330390605000301,Urbana,"0,2298786",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,854,342,342,0,"2,7","0,0547",311
330390605000302,Rural,"1,0297499",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,"0,0","0,0000",0
330390605000303,Urbana,"0,1218501",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,728,263,263,0,"3,0","0,0041",244
330390605000304,Urbana,"0,2286786",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,502,211,211,0,"2,8","0,0333",180
330390605000306,Urbana,"0,2040670",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,206,89,89,0,"2,5","0,0120",83
330390605000308,Urbana,"0,2743545",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,481,216,216,0,"2,5","0,0368",190
330390605000310,Urbana,"0,4300385",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,"0,0","0,0000",0
330390605000311,Rural,"0,2299186",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,"0,0","0,0000",0
330390605000312,Rural,"1,0641532",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,"0,0","0,0000",0
330390605000313,Rural,"0,9965362",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,"0,0","0,0000",0
330390605000314,Rural,"0,3769542",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,10,6,6,0,"2,0","0,0000",5
330390605000315,Rural,"0,8569149",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,1,1,0,"0,0","0,0000",0
330390605000316,Rural,"0,4879134",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,"0,0","0,0000",0
330390605000317,Rural,"5,9528857",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,"0,0","0,0000",0
330390605000318,Urbana,"0,0601267",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,393,142,142,0,"2,8","0,0070",142
330390605000319,Urbana,"0,6931154",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,"0,0","0,0000",0
330390605000320,Rural,"7,0819113",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,"0,0","0,0000",0
330390605000321,Urbana,"0,0616954",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,602,260,260,0,"2,7","0,0769",221
330390605000322,Urbana,"0,2394694",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,250,99,99,0,"2,8","0,0111",90
330390605000323,Rural,"1,1679063",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,"0,0","0,0000",0
330390605000324,Rural,"1,9896453",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,"0,0","0,0000",0
330390605000325,Rural,"2,7849211",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,"0,0","0,0000",0
330390605000326,Urbana,"0,2137660",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,264,184,183,1,"2,1","0,0000",126
330390605000327,Urbana,"0,1453753",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,264,142,142,0,"2,6","0,1000",100
330390605000328,Urbana,"0,8343537",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,319,153,151,2,"2,3","0,0231",130
330390605000329,Urbana,"1,1886274",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,407,250,250,0,"2,3","0,0170",176
330390605000330,Urbana,"0,0547999",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,314,153,153,0,"2,5","0,0781",128
330390605000331,Urbana,"0,0463372",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,271,188,188,0,"1,9","0,1096",146
330390605000332,Urbana,"0,2142544",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,251,149,149,0,"2,3","0,1402",107
330390605000333,Urbana,"0,4128453",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,549,314,314,0,"2,5","0,0982",224
330390605000334,Urbana,"0,1913753",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,453,206,206,0,"2,8","0,0244",164
330390605000335,Urbana,"0,1425090",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,359,144,144,0,"2,9","0,1066",122
330390605000336,Urbana,"0,0507151",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,484,209,209,0,"2,6","0,0745",188
330390605000337,Urbana,"0,1465369",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,481,208,208,0,"2,7","0,0497",181
330390605000338,Urbana,"0,2171382",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,682,315,315,0,"2,4","0,0070",284
330390605000339,Urbana,"0,4542984",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,359,158,158,0,"2,7","0,0977",133
330390605000340,Urbana,"0,0692735",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,490,186,186,0,"2,8","0,0407",172
330390605000341,Urbana,"0,0629087",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,739,248,247,1,"3,3","0,0982",224
330390605000342,Urbana,"0,1013146",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,290,197,197,0,"2,3","0,1024",127
330390605000343,Urbana,"0,0752561",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,482,208,208,0,"2,8","0,1404",171
330390605000344,Urbana,"0,1786109",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,366,161,161,0,"2,3","0,0321",156
330390605000345,Urbana,"0,5484719",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,267,148,145,3,"2,5","0,0594",101
330390605000346,Urbana,"0,0515828",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,303,127,127,0,"2,6","0,0427",117
330390605000347,Urbana,"0,1040888",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,607,253,253,0,"2,7","0,0529",227
330390605000348,Rural,"13,4334037",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,212,108,108,0,"2,8","0,0000",75
330390605000349,Urbana,"0,0970297",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,326,171,171,0,"2,5","0,0775",129
330390605000351,Urbana,"0,0299236",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,124,73,73,0,"2,4","0,2353",51
330390605000352,Urbana,"0,0576641",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,148,148,147,1,"2,1","0,0417",72
330390605000353,Urbana,"0,0476397",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,197,161,161,0,"2,5","0,1875",80
330390605000354,Urbana,"0,1569903",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,479,207,207,0,"2,7","0,0282",177
330390605000355,Urbana,"0,0777900",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,403,191,191,0,"2,6","0,0063",158
330390605000356,Urbana,"0,0849556",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,285,139,138,1,"2,3","0,0081",123
330390605000357,Urbana,"0,0703866",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,393,212,212,0,"2,5","0,0641",156
330390605000358,Urbana,"0,0733453",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,387,188,188,0,"2,4","0,0061",164
330390605000359,Urbana,"0,1004648",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,469,230,230,0,"2,3","0,0196",204
330390605000360,Urbana,"0,0348116",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,229,158,158,0,"2,1","0,0000",111
330390605000361,Urbana,"0,0275436",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,476,212,212,0,"2,5","0,0052",193
330390605000362,Urbana,"0,0237629",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,276,170,170,0,"2,5","0,0180",111
330390605000363,Urbana,"0,0454331",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,121,132,132,0,"2,4","0,0000",51
330390605000364,Urbana,"0,0654374",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,232,123,123,0,"2,5","0,0319",94
330390605000365,Urbana,"0,1096222",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,853,284,284,0,"3,0","0,0000",280
330390605000366,Urbana,"0,5033734",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,"0,0","0,0000",0
330390605000367,Urbana,"0,0759593",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,361,159,159,0,"2,7","0,0833",132
330390605000368,Urbana,"0,0545802",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,431,173,173,0,"2,5","0,0176",170
330390605000369,Urbana,"0,0393670",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,182,79,79,0,"2,4","0,0000",76
330390605000370,Urbana,"0,0605098",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,587,191,191,0,"3,1","0,0052",191
330390605000371,Urbana,"0,0455614",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,401,189,189,0,"2,7","0,0533",150
330390605000372,Urbana,"0,0728715",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,185,138,138,0,"2,3","0,0488",82
330390605000373,Urbana,"0,0583244",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,392,201,201,0,"2,6","0,0131",153
330390605000374,Urbana,"0,1957125",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,566,259,259,0,"2,6","0,0181",221
330390605000375,Urbana,"0,0548174",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,269,127,127,0,"2,5","0,0926",108
330390605000376,Urbana,"0,1748766",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,255,133,133,0,"2,4","0,0000",106
330390605000377,Urbana,"0,3830808",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,684,287,287,0,"2,6","0,0038",261
330390605000378,Urbana,"0,0707025",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,397,196,196,0,"2,3","0,0118",169
330390605000379,Urbana,"0,1494197",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,503,185,185,0,"3,0","0,0417",168
330390605000381,Rural,"0,7596104",3,Sudeste,33,Rio de Janeiro,3303906,Petrópolis,330390605,Petrópolis,33039060500,,.,,.,,0,0,0,0,"0,0","0,0000",0
